@RELATION ImpressionFalloffTimeSeries

@ATTRIBUTE start_time DATE
@ATTRIBUTE hour DATE
@ATTRIBUTE impressions INTEGER
@ATTRIBUTE campaign_id INTEGER
@ATTRIBUTE campaign STRING

@DATA
2013-01-16T18:40:00,2013-01-16T18:00:00,114189,1416,1jwly52
2013-01-16T18:50:00,2013-01-16T18:00:00,6,1415,1CM2
2013-01-16T18:50:00,2013-01-16T18:00:00,5769,1416,1jwly52
2013-01-16T19:00:00,2013-01-16T19:00:00,21040,1415,1CM2
2013-01-16T19:00:00,2013-01-16T19:00:00,79532,1416,1jwly52
2013-01-16T19:20:00,2013-01-16T19:00:00,1122,1415,1CM2
2013-01-16T19:20:00,2013-01-16T19:00:00,7689,1416,1jwly52
2013-01-16T19:30:00,2013-01-16T19:00:00,3608,1415,1CM2
2013-01-16T19:30:00,2013-01-16T19:00:00,7688,1416,1jwly52
2013-01-16T19:40:00,2013-01-16T19:00:00,3574,1415,1CM2
2013-01-16T19:40:00,2013-01-16T19:00:00,16842,1416,1jwly52
2013-01-16T19:50:00,2013-01-16T19:00:00,1778,1415,1CM2
2013-01-16T19:50:00,2013-01-16T19:00:00,81903,1416,1jwly52
2013-01-16T20:00:00,2013-01-16T20:00:00,1337,1415,1CM2
2013-01-16T20:00:00,2013-01-16T20:00:00,10120,1417,1CM3
2013-01-16T20:00:00,2013-01-16T20:00:00,98350,1416,1jwly52
2013-01-16T20:10:00,2013-01-16T20:00:00,944,1415,1CM2
2013-01-16T20:10:00,2013-01-16T20:00:00,99330,1416,1jwly52
2013-01-16T20:20:00,2013-01-16T20:00:00,234,1415,1CM2
2013-01-16T20:20:00,2013-01-16T20:00:00,35315,1417,1CM3
2013-01-16T20:20:00,2013-01-16T20:00:00,100577,1416,1jwly52
2013-01-16T20:30:00,2013-01-16T20:00:00,892,1415,1CM2
2013-01-16T20:30:00,2013-01-16T20:00:00,29158,1417,1CM3
2013-01-16T20:30:00,2013-01-16T20:00:00,142586,1416,1jwly52
2013-01-16T20:40:00,2013-01-16T20:00:00,1624,1415,1CM2
2013-01-16T20:40:00,2013-01-16T20:00:00,101120,1417,1CM3
2013-01-16T20:40:00,2013-01-16T20:00:00,185169,1416,1jwly52
2013-01-16T20:50:00,2013-01-16T20:00:00,0,1417,1CM3
2013-01-16T20:50:00,2013-01-16T20:00:00,0,1416,1jwly52
2013-01-16T21:00:00,2013-01-16T21:00:00,5019,1415,1CM2
2013-01-16T21:00:00,2013-01-16T21:00:00,32816,1417,1CM3
2013-01-16T21:00:00,2013-01-16T21:00:00,110138,1416,1jwly52
2013-01-16T21:10:00,2013-01-16T21:00:00,4448,1415,1CM2
2013-01-16T21:10:00,2013-01-16T21:00:00,46027,1417,1CM3
2013-01-16T21:10:00,2013-01-16T21:00:00,79121,1416,1jwly52
2013-01-16T21:20:00,2013-01-16T21:00:00,3483,1415,1CM2
2013-01-16T21:20:00,2013-01-16T21:00:00,28736,1417,1CM3
2013-01-16T21:20:00,2013-01-16T21:00:00,56406,1416,1jwly52
2013-01-16T21:30:00,2013-01-16T21:00:00,7820,1415,1CM2
2013-01-16T21:30:00,2013-01-16T21:00:00,42500,1417,1CM3
2013-01-16T21:30:00,2013-01-16T21:00:00,129085,1416,1jwly52
2013-01-16T21:40:00,2013-01-16T21:00:00,7425,1415,1CM2
2013-01-16T21:40:00,2013-01-16T21:00:00,35204,1417,1CM3
2013-01-16T21:40:00,2013-01-16T21:00:00,81798,1416,1jwly52
2013-01-16T21:50:00,2013-01-16T21:00:00,4004,1415,1CM2
2013-01-16T21:50:00,2013-01-16T21:00:00,16332,1417,1CM3
2013-01-16T21:50:00,2013-01-16T21:00:00,58007,1416,1jwly52
2013-01-16T22:00:00,2013-01-16T22:00:00,8803,1415,1CM2
2013-01-16T22:00:00,2013-01-16T22:00:00,43404,1417,1CM3
2013-01-16T22:00:00,2013-01-16T22:00:00,143497,1416,1jwly52
2013-01-16T22:00:00,2013-01-16T22:00:00,80480,1418,1jwly53
2013-01-16T22:10:00,2013-01-16T22:00:00,32418,1417,1CM3
2013-01-16T22:10:00,2013-01-16T22:00:00,89947,1416,1jwly52
2013-01-16T22:20:00,2013-01-16T22:00:00,6700,1417,1CM3
2013-01-16T22:20:00,2013-01-16T22:00:00,47136,1416,1jwly52
2013-01-16T22:20:00,2013-01-16T22:00:00,235,1418,1jwly53
2013-01-16T22:30:00,2013-01-16T22:00:00,1,1415,1CM2
2013-01-16T22:30:00,2013-01-16T22:00:00,7132,1417,1CM3
2013-01-16T22:30:00,2013-01-16T22:00:00,177999,1416,1jwly52
2013-01-16T22:30:00,2013-01-16T22:00:00,66237,1418,1jwly53
2013-01-16T22:40:00,2013-01-16T22:00:00,0,1417,1CM3
2013-01-16T22:40:00,2013-01-16T22:00:00,46439,1416,1jwly52
2013-01-16T22:40:00,2013-01-16T22:00:00,21679,1418,1jwly53
2013-01-16T22:50:00,2013-01-16T22:00:00,2160,1417,1CM3
2013-01-16T22:50:00,2013-01-16T22:00:00,38165,1416,1jwly52
2013-01-16T22:50:00,2013-01-16T22:00:00,1307,1418,1jwly53
2013-01-16T23:00:00,2013-01-16T23:00:00,5678,1417,1CM3
2013-01-16T23:00:00,2013-01-16T23:00:00,103238,1416,1jwly52
2013-01-16T23:00:00,2013-01-16T23:00:00,21917,1418,1jwly53
2013-01-16T23:10:00,2013-01-16T23:00:00,11,1417,1CM3
2013-01-16T23:10:00,2013-01-16T23:00:00,59669,1416,1jwly52
2013-01-16T23:10:00,2013-01-16T23:00:00,123256,1418,1jwly53
2013-01-16T23:20:00,2013-01-16T23:00:00,46,1417,1CM3
2013-01-16T23:20:00,2013-01-16T23:00:00,17116,1416,1jwly52
2013-01-16T23:20:00,2013-01-16T23:00:00,651,1418,1jwly53
2013-01-16T23:30:00,2013-01-16T23:00:00,116805,1416,1jwly52
2013-01-16T23:30:00,2013-01-16T23:00:00,90258,1418,1jwly53
2013-01-16T23:40:00,2013-01-16T23:00:00,81088,1416,1jwly52
2013-01-16T23:40:00,2013-01-16T23:00:00,16360,1418,1jwly53
2013-01-16T23:50:00,2013-01-16T23:00:00,27186,1416,1jwly52
2013-01-16T23:50:00,2013-01-16T23:00:00,487,1418,1jwly53
2013-01-17T00:00:00,2013-01-17T00:00:00,125978,1416,1jwly52
2013-01-17T00:00:00,2013-01-17T00:00:00,108261,1418,1jwly53
2013-01-17T00:10:00,2013-01-17T00:00:00,81776,1416,1jwly52
2013-01-17T00:10:00,2013-01-17T00:00:00,12008,1418,1jwly53
2013-01-17T00:20:00,2013-01-17T00:00:00,24441,1416,1jwly52
2013-01-17T00:20:00,2013-01-17T00:00:00,531,1418,1jwly53
2013-01-17T00:30:00,2013-01-17T00:00:00,157912,1416,1jwly52
2013-01-17T00:30:00,2013-01-17T00:00:00,48805,1418,1jwly53
2013-01-17T00:40:00,2013-01-17T00:00:00,91583,1416,1jwly52
2013-01-17T00:40:00,2013-01-17T00:00:00,74326,1418,1jwly53
2013-01-17T00:50:00,2013-01-17T00:00:00,24324,1416,1jwly52
2013-01-17T00:50:00,2013-01-17T00:00:00,0,1418,1jwly53
2013-01-17T01:00:00,2013-01-17T01:00:00,182963,1416,1jwly52
2013-01-17T01:00:00,2013-01-17T01:00:00,34480,1418,1jwly53
2013-01-17T01:10:00,2013-01-17T01:00:00,116977,1416,1jwly52
2013-01-17T01:10:00,2013-01-17T01:00:00,33657,1418,1jwly53
2013-01-17T01:20:00,2013-01-17T01:00:00,20123,1416,1jwly52
2013-01-17T01:20:00,2013-01-17T01:00:00,13921,1418,1jwly53
2013-01-17T01:30:00,2013-01-17T01:00:00,226456,1416,1jwly52
2013-01-17T01:30:00,2013-01-17T01:00:00,74710,1418,1jwly53
2013-01-17T01:40:00,2013-01-17T01:00:00,124070,1416,1jwly52
2013-01-17T01:40:00,2013-01-17T01:00:00,28089,1418,1jwly53
2013-01-17T01:50:00,2013-01-17T01:00:00,17028,1416,1jwly52
2013-01-17T01:50:00,2013-01-17T01:00:00,23550,1418,1jwly53
2013-01-17T02:00:00,2013-01-17T02:00:00,238454,1416,1jwly52
2013-01-17T02:00:00,2013-01-17T02:00:00,39783,1418,1jwly53
2013-01-17T02:10:00,2013-01-17T02:00:00,136165,1416,1jwly52
2013-01-17T02:10:00,2013-01-17T02:00:00,58464,1418,1jwly53
2013-01-17T02:20:00,2013-01-17T02:00:00,11123,1416,1jwly52
2013-01-17T02:20:00,2013-01-17T02:00:00,29371,1418,1jwly53
2013-01-17T02:30:00,2013-01-17T02:00:00,270300,1416,1jwly52
2013-01-17T02:30:00,2013-01-17T02:00:00,43046,1418,1jwly53
2013-01-17T02:40:00,2013-01-17T02:00:00,132083,1416,1jwly52
2013-01-17T02:40:00,2013-01-17T02:00:00,18296,1418,1jwly53
2013-01-17T02:50:00,2013-01-17T02:00:00,1723,1416,1jwly52
2013-01-17T02:50:00,2013-01-17T02:00:00,9179,1418,1jwly53
2013-01-17T03:00:00,2013-01-17T03:00:00,317575,1416,1jwly52
2013-01-17T03:00:00,2013-01-17T03:00:00,29206,1418,1jwly53
2013-01-17T03:10:00,2013-01-17T03:00:00,169973,1416,1jwly52
2013-01-17T03:10:00,2013-01-17T03:00:00,14581,1418,1jwly53
2013-01-17T03:20:00,2013-01-17T03:00:00,521,1416,1jwly52
2013-01-17T03:20:00,2013-01-17T03:00:00,4216,1418,1jwly53
2013-01-17T03:30:00,2013-01-17T03:00:00,338242,1416,1jwly52
2013-01-17T03:30:00,2013-01-17T03:00:00,11552,1418,1jwly53
2013-01-17T03:40:00,2013-01-17T03:00:00,118670,1416,1jwly52
2013-01-17T03:40:00,2013-01-17T03:00:00,10611,1418,1jwly53
2013-01-17T03:50:00,2013-01-17T03:00:00,0,1416,1jwly52
2013-01-17T03:50:00,2013-01-17T03:00:00,7691,1418,1jwly53
2013-01-17T04:00:00,2013-01-17T04:00:00,170567,1416,1jwly52
2013-01-17T04:00:00,2013-01-17T04:00:00,18767,1418,1jwly53
2013-01-17T04:10:00,2013-01-17T04:00:00,248992,1416,1jwly52
2013-01-17T04:10:00,2013-01-17T04:00:00,11290,1418,1jwly53
2013-01-17T04:20:00,2013-01-17T04:00:00,0,1416,1jwly52
2013-01-17T04:20:00,2013-01-17T04:00:00,3162,1418,1jwly53
2013-01-17T04:30:00,2013-01-17T04:00:00,111017,1416,1jwly52
2013-01-17T04:30:00,2013-01-17T04:00:00,7068,1418,1jwly53
2013-01-17T04:40:00,2013-01-17T04:00:00,90000,1416,1jwly52
2013-01-17T04:40:00,2013-01-17T04:00:00,5011,1418,1jwly53
2013-01-17T04:50:00,2013-01-17T04:00:00,59522,1416,1jwly52
2013-01-17T04:50:00,2013-01-17T04:00:00,1247,1418,1jwly53
2013-01-17T05:00:00,2013-01-17T05:00:00,814,1416,1jwly52
2013-01-17T05:00:00,2013-01-17T05:00:00,523,1418,1jwly53
2013-01-17T05:10:00,2013-01-17T05:00:00,853,1416,1jwly52
2013-01-17T05:10:00,2013-01-17T05:00:00,152,1418,1jwly53
2013-01-17T05:20:00,2013-01-17T05:00:00,136,1416,1jwly52
2013-01-17T05:20:00,2013-01-17T05:00:00,7,1418,1jwly53
2013-01-17T05:30:00,2013-01-17T05:00:00,13,1416,1jwly52
2013-01-17T05:40:00,2013-01-17T05:00:00,28,1416,1jwly52
2013-01-17T05:50:00,2013-01-17T05:00:00,15,1416,1jwly52
2013-01-17T06:00:00,2013-01-17T06:00:00,5,1416,1jwly52
2013-01-17T06:10:00,2013-01-17T06:00:00,78,1416,1jwly52
2013-01-17T06:10:00,2013-01-17T06:00:00,2,1418,1jwly53
2013-01-17T06:20:00,2013-01-17T06:00:00,57,1416,1jwly52
2013-01-17T06:20:00,2013-01-17T06:00:00,2,1418,1jwly53
2013-01-17T06:30:00,2013-01-17T06:00:00,35,1416,1jwly52
2013-01-17T06:40:00,2013-01-17T06:00:00,231,1416,1jwly52
2013-01-17T06:40:00,2013-01-17T06:00:00,1,1418,1jwly53
2013-01-17T06:50:00,2013-01-17T06:00:00,124,1416,1jwly52
2013-01-17T06:50:00,2013-01-17T06:00:00,5,1418,1jwly53
2013-01-17T07:00:00,2013-01-17T07:00:00,554,1416,1jwly52
2013-01-17T07:00:00,2013-01-17T07:00:00,2,1418,1jwly53
2013-01-17T07:10:00,2013-01-17T07:00:00,1969,1416,1jwly52
2013-01-17T07:10:00,2013-01-17T07:00:00,10,1418,1jwly53
2013-01-17T07:20:00,2013-01-17T07:00:00,735,1416,1jwly52
2013-01-17T07:20:00,2013-01-17T07:00:00,15,1418,1jwly53
2013-01-17T07:30:00,2013-01-17T07:00:00,5670,1416,1jwly52
2013-01-17T07:30:00,2013-01-17T07:00:00,15,1418,1jwly53
2013-01-17T07:40:00,2013-01-17T07:00:00,12887,1416,1jwly52
2013-01-17T07:40:00,2013-01-17T07:00:00,455,1418,1jwly53
2013-01-17T07:50:00,2013-01-17T07:00:00,10225,1416,1jwly52
2013-01-17T07:50:00,2013-01-17T07:00:00,109,1418,1jwly53
2013-01-17T08:00:00,2013-01-17T08:00:00,84962,1416,1jwly52
2013-01-17T08:00:00,2013-01-17T08:00:00,19356,1418,1jwly53
2013-01-17T08:10:00,2013-01-17T08:00:00,47310,1416,1jwly52
2013-01-17T08:10:00,2013-01-17T08:00:00,15373,1418,1jwly53
2013-01-17T08:20:00,2013-01-17T08:00:00,20077,1416,1jwly52
2013-01-17T08:20:00,2013-01-17T08:00:00,961,1418,1jwly53
2013-01-17T08:30:00,2013-01-17T08:00:00,71126,1416,1jwly52
2013-01-17T08:30:00,2013-01-17T08:00:00,24621,1418,1jwly53
2013-01-17T08:40:00,2013-01-17T08:00:00,51214,1416,1jwly52
2013-01-17T08:40:00,2013-01-17T08:00:00,12206,1418,1jwly53
2013-01-17T08:50:00,2013-01-17T08:00:00,19326,1416,1jwly52
2013-01-17T08:50:00,2013-01-17T08:00:00,102,1418,1jwly53
2013-01-17T09:00:00,2013-01-17T09:00:00,76793,1416,1jwly52
2013-01-17T09:00:00,2013-01-17T09:00:00,20940,1418,1jwly53
2013-01-17T09:10:00,2013-01-17T09:00:00,43827,1416,1jwly52
2013-01-17T09:10:00,2013-01-17T09:00:00,7277,1418,1jwly53
2013-01-17T09:20:00,2013-01-17T09:00:00,14648,1416,1jwly52
2013-01-17T09:20:00,2013-01-17T09:00:00,161,1418,1jwly53
2013-01-17T09:30:00,2013-01-17T09:00:00,61039,1416,1jwly52
2013-01-17T09:30:00,2013-01-17T09:00:00,14798,1418,1jwly53
2013-01-17T09:40:00,2013-01-17T09:00:00,38633,1416,1jwly52
2013-01-17T09:40:00,2013-01-17T09:00:00,5341,1418,1jwly53
2013-01-17T09:50:00,2013-01-17T09:00:00,11127,1416,1jwly52
2013-01-17T10:00:00,2013-01-17T10:00:00,62177,1416,1jwly52
2013-01-17T10:00:00,2013-01-17T10:00:00,15614,1418,1jwly53
2013-01-17T10:10:00,2013-01-17T10:00:00,36321,1416,1jwly52
2013-01-17T10:10:00,2013-01-17T10:00:00,7245,1418,1jwly53
2013-01-17T10:20:00,2013-01-17T10:00:00,7356,1416,1jwly52
2013-01-17T10:20:00,2013-01-17T10:00:00,371,1418,1jwly53
2013-01-17T10:30:00,2013-01-17T10:00:00,64661,1416,1jwly52
2013-01-17T10:30:00,2013-01-17T10:00:00,11193,1418,1jwly53
2013-01-17T10:40:00,2013-01-17T10:00:00,39274,1416,1jwly52
2013-01-17T10:40:00,2013-01-17T10:00:00,10209,1418,1jwly53
2013-01-17T10:50:00,2013-01-17T10:00:00,6733,1416,1jwly52
2013-01-17T10:50:00,2013-01-17T10:00:00,6671,1418,1jwly53
2013-01-17T11:00:00,2013-01-17T11:00:00,76815,1416,1jwly52
2013-01-17T11:00:00,2013-01-17T11:00:00,8478,1418,1jwly53
2013-01-17T11:10:00,2013-01-17T11:00:00,44024,1416,1jwly52
2013-01-17T11:10:00,2013-01-17T11:00:00,10346,1418,1jwly53
2013-01-17T11:20:00,2013-01-17T11:00:00,4522,1416,1jwly52
2013-01-17T11:20:00,2013-01-17T11:00:00,9422,1418,1jwly53
2013-01-17T11:30:00,2013-01-17T11:00:00,87806,1416,1jwly52
2013-01-17T11:30:00,2013-01-17T11:00:00,20922,1418,1jwly53
2013-01-17T11:40:00,2013-01-17T11:00:00,51372,1416,1jwly52
2013-01-17T11:40:00,2013-01-17T11:00:00,11387,1418,1jwly53
2013-01-17T11:50:00,2013-01-17T11:00:00,3529,1416,1jwly52
2013-01-17T11:50:00,2013-01-17T11:00:00,5833,1418,1jwly53
2013-01-17T12:00:00,2013-01-17T12:00:00,90324,1416,1jwly52
2013-01-17T12:00:00,2013-01-17T12:00:00,10954,1418,1jwly53
2013-01-17T12:10:00,2013-01-17T12:00:00,42553,1416,1jwly52
2013-01-17T12:10:00,2013-01-17T12:00:00,8437,1418,1jwly53
2013-01-17T12:20:00,2013-01-17T12:00:00,684,1416,1jwly52
2013-01-17T12:20:00,2013-01-17T12:00:00,4029,1418,1jwly53
2013-01-17T12:30:00,2013-01-17T12:00:00,76783,1416,1jwly52
2013-01-17T12:30:00,2013-01-17T12:00:00,8437,1418,1jwly53
2013-01-17T12:40:00,2013-01-17T12:00:00,0,1416,1jwly52
2013-01-17T12:40:00,2013-01-17T12:00:00,7207,1418,1jwly53
2013-01-17T12:50:00,2013-01-17T12:00:00,36375,1416,1jwly52
2013-01-17T12:50:00,2013-01-17T12:00:00,3030,1418,1jwly53
2013-01-17T13:00:00,2013-01-17T13:00:00,35736,1416,1jwly52
2013-01-17T13:00:00,2013-01-17T13:00:00,4833,1418,1jwly53
2013-01-17T13:10:00,2013-01-17T13:00:00,54925,1416,1jwly52
2013-01-17T13:10:00,2013-01-17T13:00:00,2931,1418,1jwly53
2013-01-17T13:20:00,2013-01-17T13:00:00,867,1418,1jwly53
2013-01-17T13:30:00,2013-01-17T13:00:00,63347,1416,1jwly52
2013-01-17T13:30:00,2013-01-17T13:00:00,2871,1418,1jwly53
2013-01-17T13:40:00,2013-01-17T13:00:00,0,1416,1jwly52
2013-01-17T13:40:00,2013-01-17T13:00:00,2853,1418,1jwly53
2013-01-17T13:50:00,2013-01-17T13:00:00,27174,1416,1jwly52
2013-01-17T13:50:00,2013-01-17T13:00:00,981,1418,1jwly53
2013-01-17T14:00:00,2013-01-17T14:00:00,41855,1416,1jwly52
2013-01-17T14:00:00,2013-01-17T14:00:00,3741,1418,1jwly53
2013-01-17T14:10:00,2013-01-17T14:00:00,36885,1416,1jwly52
2013-01-17T14:10:00,2013-01-17T14:00:00,3373,1418,1jwly53
2013-01-17T14:20:00,2013-01-17T14:00:00,28163,1416,1jwly52
2013-01-17T14:20:00,2013-01-17T14:00:00,769,1418,1jwly53
2013-01-17T14:30:00,2013-01-17T14:00:00,45382,1416,1jwly52
2013-01-17T14:30:00,2013-01-17T14:00:00,4470,1418,1jwly53
2013-01-17T14:40:00,2013-01-17T14:00:00,39140,1416,1jwly52
2013-01-17T14:40:00,2013-01-17T14:00:00,4215,1418,1jwly53
2013-01-17T14:50:00,2013-01-17T14:00:00,23886,1416,1jwly52
